0,-2.41481808
1,-1.124079241
2,-2.912354268
3,-2.236384161
4,-2.837048681
5,-3.099174001
6,-1.382795515
7,-1.868094708
8,-2.3423211
9,-0.978128128
10,-1.624870577
11,-2.322826979
12,-0.263387343
13,-1.647401447
14,-1.098822092
15,-0.843902489
16,-0.120205654
17,1.5426283625000008
18,-3.676306111
19,-2.924048299
20,-0.766100359
21,-1.326496417
22,-0.169023852
23,-2.390129325
24,-0.637688823
25,-0.160764761
26,-2.677069521
27,-2.196833904
28,-0.976909984
29,-0.385865365
30,-2.290107725
31,0.016959135545973208
32,-1.259500323
33,-2.846539155
34,-2.309937828
35,-2.081612519
36,-0.504777437
37,-2.900786759
38,-0.4055465
39,0.3662420866731786
40,1.5254241224999996
41,-2.057617473
42,-1.3219974
43,0.4921990228125033
44,1.3465459575000054
45,-0.438089131
46,-1.973251405
47,-1.233784103
48,-2.851898316
49,-2.376746519
50,-3.053465758
51,-0.355544358
52,-2.980492838
53,-2.911587551
54,-1.948263852
55,0.036632405972221074
56,0.039947349
57,-0.06279123
58,-2.249701074
59,-2.39621852
60,-2.574123222
61,-3.171960975
62,-1.970765749
63,0.040450323333333316
64,-0.681565253
65,-1.80027363
66,-2.321311563
67,-2.852630637
68,-3.722528156
69,-0.066812482
70,-2.144485915
71,-0.171101688
72,-2.550690163
73,-2.478222463
74,-0.284630617
75,-1.246587616
76,0.7486805599999967
77,-1.236794137
78,0.7797331790625011
79,-2.177880295
80,-0.594368053
81,0.14658057714286038
82,-2.992989901
83,-0.773817912
84,-2.108262266
85,-3.022769305
86,-3.138220626
87,-0.704348592
88,-0.884232565
89,-0.331839319
90,-2.852747286
91,-2.448689767
92,-0.473314881
93,-1.143129558
94,-0.43344754
95,-1.679212403
96,-0.802263576
97,-2.009399891
98,-0.249630471
99,0.044979742
100,-2.813231391
101,-2.919529738
102,-0.501398475
103,3.122756712687501
104,-0.451416725
105,-2.265901708
106,-0.61935668
107,-0.727707866
108,-0.059459465
109,0.3533911193749999
110,-1.948860576
111,-0.02598053
112,-1.34175924
113,0.21803274068181625
114,-1.949699437
115,-2.301918109
116,-2.190856987
117,-0.258239522
118,-2.163154863
119,-0.402913398
120,-2.393480129
121,-1.615457535
122,-1.951917826
123,-2.830956579
124,-0.400345376
125,-2.113616748
126,-0.555362084
127,-1.719230602
128,-2.842353465
129,-0.563273031
130,0.089671225
131,-0.529027524
132,-0.395036217
133,-2.032029317
134,0.22782480374999992
135,0.040217412
136,-2.527709367
137,-0.234676631
138,-2.665282715
139,-1.294966382
140,0.1631288514285712
141,-1.931331325
142,-2.520337444
143,-1.594138072
144,-3.170373851
145,-2.898398593
146,-0.434019258
147,-2.577336484
148,-2.79384761
149,-2.299311194
150,-0.872489691
151,0.21345819958333223
152,-0.002029232
153,-1.98880211
154,-3.375533373
155,-2.968203149
156,-0.309025496
157,-0.415527818
158,-0.487474742
159,-1.026618772
160,-2.168731402
161,-0.490317844
162,-0.746686753
163,-0.35486072
164,-2.456108475
165,-1.232947692
166,-1.022161678
167,-2.087841599
168,-2.573031633
169,0.34508428196428603
170,-2.063833791
171,1.9929151607777744
172,-0.036373903
173,0.1581075675000001
174,-0.76610466
175,-2.470936166
176,-0.18915477
177,-0.247280163
178,-0.835806706
179,-1.644999144
180,-2.317299934
181,0.3044284540000007
182,-1.250182833
183,-2.061698002
184,-3.203242805
185,-0.090111956
186,-2.502963356
187,-0.505151757
188,0.080005124
189,-1.336002465
190,-2.657131471
191,-0.422359183
192,-0.172576027
193,-2.94321084
194,-3.340156025
195,-0.453540817
196,-1.570655004
197,-2.423876441
198,-2.378553903
199,-0.836902451
200,-2.293841773
201,-0.399087474
202,-2.523769547
203,-0.45709782
204,-0.365147975
205,-2.883437012
206,-2.462830337
207,-1.351275436
208,-0.74521982
209,-1.933623009
210,-2.15255678
211,-1.026035679
212,-2.310142698
213,-0.746136511
214,-1.266805544
215,2.2773772411111124
216,-2.769585722
217,-1.284851673
218,0.43749324300000436
219,-1.869561315
220,-1.915436206
221,-2.523374789
222,-2.33590517
223,-0.953987578
224,-2.235963992
225,-0.268661249
226,-2.040070554
227,-2.639888025
228,0.14423974724137903
229,-2.623403128
230,-0.887754569
231,-2.13279211
232,1.0144549847866378
233,-0.529293607
234,-0.016993803
235,-2.326160317
236,-1.825016621
237,-2.934690148
238,-1.093239666
239,-0.669863148
240,-0.184880162
241,-1.291247732
242,-0.683278591
243,-2.345401077
244,-1.833762018
245,-1.071400673
246,-0.167716062
247,-0.726055824
248,-0.570327822
249,-1.683758513
250,-1.496221713
251,-3.332697375
252,-2.523085278
253,-1.47992911
254,-2.634153864
255,-2.760061199
256,0.030631446822916963
257,-2.526118592
258,-2.507367297
259,-0.20126767
260,-3.082505591
261,-0.59873321
262,-0.121260272
263,-3.493024053
264,-0.577902096
265,-3.562581641
266,-0.276653078
267,-0.426573043
268,-3.312908475
269,-0.105720186
270,-2.398042622
271,-0.566482523
272,-2.580448136
273,-0.6157859
274,-2.38305564
275,-0.353487729
276,-0.495044349
277,-2.615702718
278,-0.339040829
279,-1.595453296
280,0.19477012250000003
281,-3.338801649
282,-1.78288613
283,-3.329244714
284,-1.917397876
285,-2.373050422
286,-2.683327395
287,-2.896441173
288,-1.961900512
289,-0.62537088
290,-0.613359536
291,-2.853529643
292,-1.828495415
293,-1.045702759
294,-0.515776057
295,-0.700099694
296,-0.536643797
297,-2.037635021
298,-0.802139279
299,-2.950676301
300,-0.647823071
301,-1.804726653
302,-0.324485561
303,0.3216119733333353
304,-2.753562912
305,-0.78138689
306,-2.551063739
307,-2.373417359
308,-1.513343685
309,-0.374711259
310,-0.784817096
311,-2.615030281
312,-2.595848667
313,-3.536296251
314,-3.451820376
315,-0.369998098
316,-2.19660256
317,-0.894190815
318,-0.90495116
319,-0.898566111
320,-2.741211394
321,-0.221334727
322,-0.603580976
323,-1.746104135
324,-3.006049461
325,-2.848552644
326,-3.317689083
327,-2.113901339
328,-1.966121249
329,-0.601693673
330,-1.928278215
331,-0.616540314
332,-2.276140673
333,-2.008950568
334,-2.000396778
335,-0.437834095
336,-1.026371731
337,-2.018939152
338,-1.999865575
339,0.2942672625000009
340,0.2648316679166669
341,-2.236412686
342,-1.990118423
343,-1.14413819
344,1.7479823337500022
345,-1.760981643
346,0
347,-0.462222848
348,-0.556184067
349,-3.145532398
350,-1.469070147
351,-0.330697693
352,-2.918107467
353,-1.838857368
354,-1.74389627
355,-2.51212387
356,-1.044496524
357,-2.152280958
358,-1.991375723
359,-3.037999391
360,-2.037707514
361,-0.05419945
362,-1.150069095
363,-0.567051857
364,-2.903722433
365,-2.742575557
366,-1.592529756
367,0.25907468252155197
368,-0.947890077
369,-0.086320991
370,-2.687415839
371,-1.452185904
372,-0.092989514
373,-1.66661487
374,-0.117412303
375,-0.763043525
376,-2.228078604
377,-1.371489958
378,-0.825324066
379,-1.961054908
380,-3.519692195
381,-1.811565514
382,-2.02350279
383,-0.274566293
384,-0.964649645
385,-0.003304057
386,-2.707909491
387,-0.838488304
388,-1.450048806
389,-1.844640147
390,0.22342531541666677
391,-2.856015315
392,-0.361751663
393,-3.379652873
394,-2.564877029
395,-2.63653332
396,-2.459714916
397,-0.751170447
398,-2.19419352
399,-2.461592598
400,-0.784252765
401,-3.086182638
402,-0.234136414
403,-2.644614892
404,-2.413909625
405,-0.950447537
406,-2.633339141
407,1.014629419583334
408,-0.375593636
409,-1.493001367
410,-2.580903789
411,-2.283816544
412,-1.56650893
413,0.11722751375000229
